,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,agency_id,jurisdiction_id,location_type,parent_station,relative_position,cardinal_direction,wheelchair_boarding,primary_street,address_range,cross_location,stop_x,stop_y
456,1975,1975,Milwaukee & S Marquette (EB),This stop (#1975) is eastbound on the 2899 block of Milwaukee St nearside Marquette St (S),43.099814,-89.34177,MMT,CMAD,0,,3,90.0,1,Milwaukee,2899,S Marquette,602830.3263839219,737301.7580992399
457,1984,1984,S Fair Oaks & Milwaukee (SB),This stop (#1984) is southbound on the 2 block of Fair Oaks Ave (S) farside Milwaukee St,43.099468,-89.332768,MMT,CMAD,0,,1,180.0,1,S Fair Oaks,2,Milwaukee,603558.8705698191,737218.9183465396
458,1986,1986,E Johnson & N Seventh (WB),This stop (#1986) is westbound on the 2498 block of Johnson St (E) farside Seventh St (N),43.101745,-89.3525,MMT,CMAD,0,,1,270.0,1,E Johnson,2498,N Seventh,601972.2300340205,737569.1411539142
459,1995,1995,Division & Oakridge (NB),This stop (#1995) is northbound on the 601 block of Division St nearside Oakridge Ave,43.090159,-89.350906,MMT,CMAD,0,,3,0.0,1,Division,601,Oakridge,602023.2406482839,736275.4161487306
460,1996,1996,E Gorham & N Livingston (WB),This stop (#1996) is westbound on the 800 block of Gorham St (E) nearside Livingston St (N),43.084003,-89.378804,MMT,CMAD,0,,3,270.0,1,E Gorham,800,N Livingston,599715.969738723,735730.7552296146
461,1998,1998,Oakridge & Evergreen (WB),This stop (#1998) is westbound on the 2300 block of Oakridge Ave nearside Evergreen Ave,43.090632,-89.347288,MMT,CMAD,0,,3,270.0,1,Oakridge,2300,Evergreen,602320.2318435295,736310.0034767779
462,2007,2007,Observatory & Walnut (EB),This stop (#2007) is eastbound on the 2299 block of Observatory Dr farside Walnut St,43.076436,-89.424388,MMT,UWIS,0,,1,90.0,1,Observatory,2299,Walnut,595962.1960979092,735119.0704897356
463,2014,2014,Lake Mendota & Lot R (SB),This stop (#2014) is southbound on the 2601 block of Lake Mendota Dr adjacent 800 Block (lot R),43.089239,-89.43376,MMT,UWIS,0,,2,180.0,1,Lake Mendota,2601,Lot R,595289.1298208027,736587.0149405081
464,2018,2018,Eagle Heights & Lot E (WB),This stop (#2018) is westbound on the 300 block of Eagle Heights Dr adjacent 300 Block (lot E),43.086293,-89.435043,MMT,PRIV,0,,2,270.0,1,Eagle Heights,300,Lot E,595164.6740284006,736266.5472867449
465,2023,2023,Marsh & Highland (EB),This stop (#2023) is eastbound on the 898 block of Marsh Dr farside Highland Ave,43.0788,-89.429795,MMT,UWIS,0,,1,90.0,1,Marsh,898,Highland,595539.3088324289,735408.6044967982
466,2026,2026,Eagle Heights & Lot F (WB),This stop (#2026) is westbound on the 400 block of Eagle Heights Dr adjacent 400 Block (lot F),43.086248,-89.436661,MMT,PRIV,0,,2,270.0,1,Eagle Heights,400,Lot F,595032.9776550727,736269.7039210182
467,2027,2027,University Bay & Lot 60 (NB),This stop (#2027) is northbound on the 1413 block of University Bay Dr adjacent Lot 60 Parking,43.080259,-89.428067,MMT,UWIS,0,,2,0.0,1,University Bay,1413,Lot 60,595689.6745304527,735561.8211373043
468,2034,2034,Lake Mendota & Eagle Heights (SB),This stop (#2034) is southbound on the 2401 block of Lake Mendota Dr nearside Eagle Heights Dr,43.086445,-89.433772,MMT,UWIS,0,,3,180.0,1,Lake Mendota,2401,Eagle Heights,595268.9291729687,736277.0146570252
469,2039,2039,Lake Mendota & Lot N (NB),This stop (#2039) is northbound on the 2799 block of Lake Mendota Dr adjacent 600 Block (lot N),43.089158,-89.438057,MMT,UWIS,0,,2,0.0,1,Lake Mendota,2799,Lot N,594939.6599385551,736599.6707465141
470,2041,2041,Lake Mendota & University Bay (NB),This stop (#2041) is northbound on the 1500 block of Lake Mendota Dr farside University Bay Dr,43.084252,-89.433487,MMT,UWIS,0,,1,0.0,1,Lake Mendota,1500,University Bay,595276.9823023744,736032.2146849576
471,2048,2048,Lake Mendota & University Bay (SB),This stop (#2048) is southbound on the 1501 block of Lake Mendota Dr nearside University Bay Dr,43.084386,-89.433784,MMT,UWIS,0,,3,180.0,1,Lake Mendota,1501,University Bay,595253.7862069043,736048.58060216
472,2050,2050,University Bay & Lot 76 (SB),This stop (#2050) is southbound on the 1412 block of University Bay Dr adjacent Lot 76 Ramp,43.080886,-89.428351,MMT,UWIS,0,,2,180.0,1,University Bay,1412,Lot 76,595670.9201948094,735632.8300801467
473,2053,2053,Walnut & Observatory (NB),This stop (#2053) is northbound on the 701 block of Walnut St farside Observatory Dr,43.077045,-89.424906,MMT,UWIS,0,,1,0.0,1,Walnut,701,Observatory,595924.3086989322,735189.2572118288
474,2054,2054,Eagle Heights & Lot M (WB),This stop (#2054) is westbound on the 500 block of Eagle Heights Dr adjacent 500 Block (lot M),43.086668,-89.441612,MMT,PRIV,0,,2,270.0,1,Eagle Heights,500,Lot M,594633.8367334469,736341.268938811
475,2061,2061,Lake Mendota & Lot P (NB),This stop (#2061) is northbound on the 2701 block of Lake Mendota Dr adjacent 700 Block (lot P),43.089784,-89.437007,MMT,UWIS,0,,2,0.0,1,Lake Mendota,2701,Lot P,595029.2293539005,736663.8495100299
476,2071,2071,Lake Mendota & Lot Q (NB),This stop (#2071) is northbound on the 2699 block of Lake Mendota Dr adjacent 800 Block (lot Q),43.090501,-89.435587,MMT,UWIS,0,,2,0.0,1,Lake Mendota,2699,Lot Q,595149.4664784349,736736.2645022308
477,2076,2076,Marsh & Lot 76 (WB),This stop (#2076) is westbound on the 851 block of Marsh Dr adjacent Lot 76 Ramp,43.079006,-89.429203,MMT,UWIS,0,,2,270.0,1,Marsh,851,Lot 76,595588.8036285522,735428.4862945759
478,2082,2082,Eagle Heights & Shelter (WB),This stop (#2082) is westbound on the 450 block of Eagle Heights Dr adjacent Brown Shelter,43.086328,-89.438587,MMT,PRIV,0,,2,270.0,1,Eagle Heights,450,Shelter,594877.1317045377,736288.287171907
479,2088,2088,Observatory & Walnut (WB),This stop (#2088) is westbound on the 2300 block of Observatory Dr farside Walnut St,43.076759,-89.42577,MMT,UWIS,0,,1,270.0,1,Observatory,2300,Walnut,595852.1727992898,735161.8626134157
480,2091,2091,Observatory & Highland (EB),This stop (#2091) is eastbound on the 2499 block of Observatory Dr farside Highland Ave,43.076973,-89.428499,MMT,UWIS,0,,1,90.0,1,Observatory,2499,Highland,595632.0032792615,735199.3359823171
481,2094,2094,Walnut & Observatory (SB),This stop (#2094) is southbound on the 698 block of Walnut St farside Observatory Dr,43.076141,-89.425239,MMT,UWIS,0,,1,180.0,1,Walnut,698,Observatory,595891.0536550955,735090.6113717256
482,2100,2100,Sheboygan & State Office (WB),This stop (#2100) is westbound on the 4802 block of Sheboygan Ave adjacent State Office Building,43.072931,-89.459792,MMT,CMAD,0,,2,270.0,1,Sheboygan,4802,State Office,593062.570878127,734908.7153816097
483,2101,2101,Sheboygan & State Office (EB),This stop (#2101) is eastbound on the 4801 block of Sheboygan Ave opposite State Office Building,43.072707,-89.459545,MMT,CMAD,0,,4,90.0,1,Sheboygan,4801,State Office,593081.0828659057,734882.6076414927
484,2105,2105,Odana & Frederick (EB),This stop (#2105) is eastbound on the 4001 block of Odana Rd nearside Frederick Ln,43.050928,-89.444318,MMT,CMAD,0,,3,90.0,1,Odana,4001,Frederick,594167.651339115,732388.8183016209
485,2109,2109,Regent & S Rosa (EB),This stop (#2109) is eastbound on the 5699 block of Regent St farside Rosa Rd (S),43.067839,-89.477947,MMT,CMAD,0,,1,90.0,1,Regent,5699,S Rosa,591552.6828683469,734435.7449160127
486,2111,2111,Tokay & S Midvale (EB),This stop (#2111) is eastbound on the 4399 block of Tokay Blvd farside Midvale Blvd (S),43.05338,-89.450588,MMT,CMAD,0,,1,90.0,1,Tokay,4399,S Midvale,593675.1358810808,732692.5902648899
487,2112,2112,Monroe & Glenway (WB),This stop (#2112) is westbound on the 3500 block of Monroe St farside Glenway St,43.052792,-89.435692,MMT,CMAD,0,,1,270.0,1,Monroe,3500,Glenway,594881.3589738822,732552.1517443578
488,2114,2114,Odana & Anthony (WB),This stop (#2114) is westbound on the 4216 block of Odana Rd nearside Anthony Ln,43.050812,-89.446761,MMT,CMAD,0,,3,270.0,1,Odana,4216,Anthony,593968.3542112401,732388.2834831337
489,2115,2115,Science & S Whitney (EB),This stop (#2115) is eastbound on the 699 block of Science Dr farside Whitney Way (S),43.055997,-89.472668,MMT,CMAD,0,,1,90.0,1,Science,699,S Whitney,591899.353241592,733094.8533013742
490,2119,2119,Odana & Charles (EB),This stop (#2119) is eastbound on the 4635 block of Odana Rd farside Charles Ln,43.049646,-89.454461,MMT,CMAD,0,,1,90.0,1,Odana,4635,Charles,593334.6640849924,732297.8204832063
491,2121,2121,Eau Claire & Regent (NB),This stop (#2121) is northbound on the 1 block of Eau Claire Ave (N) farside Regent St,43.069331,-89.463074,MMT,CMAD,0,,1,0.0,1,Eau Claire,1,Regent,592771.0893792165,734525.84615531
492,2125,2125,Highland & Observatory (NB),This stop (#2125) is northbound on the 899 block of Highland Ave farside Observatory Dr,43.077349,-89.428844,MMT,UWIS,0,,1,0.0,1,Highland,899,Observatory,595606.5684049386,735242.797529252
493,2131,2131,University Bay & University (NB),This stop (#2131) is northbound on the 601 block of University Bay Dr farside University Ave,43.074207,-89.433585,MMT,VSHO,0,,1,0.0,1,University Bay,601,University,595199.9049278137,734917.9852451545
494,2133,2133,Mineral Point & S Owen (EB),This stop (#2133) is eastbound on the 4299 block of Mineral Point Rd farside Owen Dr (S),43.060632,-89.447048,MMT,CMAD,0,,1,90.0,1,Mineral Point,4299,S Owen,594012.7871117818,733479.452461404
495,2134,2134,Mineral Point & Toepfer (WB),This stop (#2134) is westbound on the 4000 block of Mineral Point Rd nearside Toepfer Ave,43.060857,-89.44179,MMT,CMAD,0,,3,270.0,1,Mineral Point,4000,Toepfer,594441.48694497,733477.8773070262
496,2135,2135,Commonwealth & Rugby (NB),This stop (#2135) is northbound on the 2235 block of Commonwealth Ave nearside Rugby Row,43.064475,-89.424955,MMT,CMAD,0,,3,0.0,0,Commonwealth,2235,Rugby,595833.9859319531,733794.5755759645
497,2137,2137,Speedway & Hillcrest (EB),This stop (#2137) is eastbound on the 3601 block of Speedway Rd nearside Hillcrest Dr,43.064287,-89.433768,MMT,CMAD,0,,3,90.0,1,Speedway,3601,Hillcrest,595116.7807418352,733818.0657975822
498,2138,2138,Regent & Eau Claire (WB),This stop (#2138) is westbound on the 5000 block of Regent St farside Eau Claire Ave (N),43.069017,-89.463666,MMT,CMAD,0,,1,270.0,1,Regent,5000,Eau Claire,592720.8306935092,734494.001227184
499,2145,2145,Observatory & Babcock (EB),This stop (#2145) is eastbound on the 1601 block of Observatory Dr nearside Babcock Dr,43.076319,-89.412882,MMT,UWIS,0,,3,90.0,1,Observatory,1601,Babcock,596895.8856586781,735048.3171638123
500,2146,2146,University & Forest (WB),This stop (#2146) is westbound on the 2100 block of University Ave farside Forest St,43.072801,-89.421956,MMT,CMAD,0,,1,270.0,1,University,2100,Forest,596134.7631428402,734703.4603099088
501,2148,2148,S Segoe & Waukesha (SB),This stop (#2148) is southbound on the 98 block of Segoe Rd (S) nearside Waukesha St,43.067426,-89.454827,MMT,CMAD,0,,3,180.0,1,S Segoe,98,Waukesha,593427.7881474812,734272.7008091675
502,2153,2153,Regent & Kenosha (EB),This stop (#2153) is eastbound on the 5399 block of Regent St farside Kenosha Dr (N),43.067913,-89.471356,MMT,CMAD,0,,1,90.0,1,Regent,5399,Kenosha,592088.5570540782,734410.4865581649
503,2160,2160,Mineral Point & S Whitney (WB),This stop (#2160) is westbound on the 5400 block of Mineral Point Rd farside Whitney Way (S),43.061046,-89.47261,MMT,CMAD,0,,1,270.0,1,Mineral Point,5400,S Whitney,591939.0786111555,733654.8334950947
504,2161,2161,Tokay & Hilltop (EB),This stop (#2161) is eastbound on the 4801 block of Tokay Blvd nearside Hilltop Dr,43.05345,-89.45877,MMT,CMAD,0,,3,90.0,1,Tokay,4801,Hilltop,593010.8544949603,732741.752416989
505,2162,2162,S Rosa & Stadium (SB),This stop (#2162) is southbound on the 100 block of Rosa Rd (S) nearside Stadium Dr,43.066066,-89.478575,MMT,CMAD,0,,3,180.0,1,S Rosa,100,Stadium,591489.3631097213,734242.1903771588
506,2164,2164,Regent & N Allen (WB),This stop (#2164) is westbound on the 2200 block of Regent St farside Allen St (N),43.06803,-89.424141,MMT,CMAD,0,,1,270.0,1,Regent,2200,N Allen,595924.5254618586,734184.9898354812
507,2165,2165,Capital & University (EB),This stop (#2165) is eastbound on the 1699 block of Capital Ave nearside University Ave,43.083963,-89.478145,MMT,CMAD,0,,3,90.0,1,Capital,1699,University,591648.5402404952,736226.0110543856
508,2169,2169,Science & 505 (NB),This stop (#2169) is northbound on the 505 block of Science Dr adjacent 505 Science Driveway,43.056939,-89.46788,MMT,CMAD,0,,2,0.0,1,Science,505,505,592294.869671673,733175.086979855
509,2171,2171,N Franklin & University (NB),This stop (#2171) is northbound on the 699 block of Franklin Ave (N) nearside University Ave,43.073965,-89.436091,MMT,CMAD,0,,3,0.0,1,N Franklin,699,University,594994.7020860271,734903.7536092284
510,2173,2173,Commonwealth & Gregory (NB),This stop (#2173) is northbound on the 2501 block of Commonwealth Ave nearside Gregory St,43.059981,-89.42709,MMT,CMAD,0,,3,0.0,1,Commonwealth,2501,Gregory,595629.6695626487,733306.6061058466
511,2174,2174,Toepfer & Saint Clair (SB),This stop (#2174) is southbound on the 546 block of Toepfer Ave nearside Saint Clair St,43.055942,-89.442036,MMT,CMAD,0,,3,180.0,1,Toepfer,546,Saint Clair,594387.6258596797,732933.7006458904
512,2175,2175,Sheboygan & Eau Claire (EB),This stop (#2175) is eastbound on the 4999 block of Sheboygan Ave farside Eau Claire Ave (N),43.072912,-89.463496,MMT,CMAD,0,,1,90.0,1,Sheboygan,4999,Eau Claire,592761.6009272474,734925.3660807905
513,2177,2177,Kendall & Ridge (EB),This stop (#2177) is eastbound on the 2899 block of Kendall Ave farside Ridge St,43.07127,-89.43846,MMT,CMAD,0,,1,90.0,1,Kendall,2899,Ridge,594783.7297497883,734616.6239427116
514,2180,2180,Commonwealth & Rugby (SB),This stop (#2180) is southbound on the 2236 block of Commonwealth Ave farside Rugby Row,43.064359,-89.425363,MMT,CMAD,0,,1,180.0,1,Commonwealth,2236,Rugby,595800.0456608471,733783.7544041146
515,2182,2182,Tokay & S Segoe (WB),This stop (#2182) is westbound on the 5100 block of Tokay Blvd farside Segoe Rd (S),43.053797,-89.465842,MMT,CMAD,0,,1,270.0,1,Tokay,5100,S Segoe,592438.6807004446,732816.091299836
516,2183,2183,Regent & Rock (EB),This stop (#2183) is eastbound on the 5401 block of Regent St nearside Rock Rd (S),43.06793,-89.473664,MMT,CMAD,0,,3,90.0,1,Regent,5401,Rock,591901.2050837139,734424.0883598095
517,2184,2184,Sheboygan & N Segoe (WB),This stop (#2184) is westbound on the 4700 block of Sheboygan Ave farside Segoe Rd (N),43.073101,-89.457163,MMT,CMAD,0,,1,270.0,1,Sheboygan,4700,N Segoe,593277.2737516495,734914.2740136557
518,2187,2187,S Midvale & Odana (NB),This stop (#2187) is northbound on the 701 block of Midvale Blvd (S) nearside Odana Rd,43.049987,-89.450858,MMT,CMAD,0,,3,0.0,0,S Midvale,701,Odana,593629.7716414337,732317.4386172065
519,2191,2191,University & N Midvale (EB),This stop (#2191) is eastbound on the 4399 block of University Ave farside Midvale Blvd (N),43.075108,-89.450497,MMT,CMAD,0,,1,90.0,1,University,4399,N Midvale,593832.5440456868,735103.2850773239
520,2192,2192,University & Walnut (WB),This stop (#2192) is westbound on the 2300 block of University Ave farside Walnut St,43.072425,-89.425511,MMT,CMAD,0,,1,270.0,1,University,2300,Walnut,595843.4343462894,734679.6028494576
521,2193,2193,University & Spring Harbor (NB),This stop (#2193) is northbound on the 5300 block of University Ave farside Spring Harbor Dr,43.080312,-89.472636,MMT,CMAD,0,,1,0.0,1,University,5300,Spring Harbor,592070.5725987704,735792.8882093676
522,2194,2194,N Midvale & Regent (SB),This stop (#2194) is southbound on the 200 block of Midvale Blvd (N) nearside Regent St,43.068403,-89.451371,MMT,CMAD,0,,3,180.0,0,N Midvale,200,Regent,593715.2587845821,734363.6438229992
523,2195,2195,Observatory & Elm (EB),This stop (#2195) is eastbound on the 1801 block of Observatory Dr nearside Elm Dr,43.076347,-89.416104,MMT,UWIS,0,,3,90.0,1,Observatory,1801,Elm,596634.3927454033,735067.5880032872
524,2196,2196,Regent & Glen (WB),This stop (#2196) is westbound on the 5500 block of Regent St farside Glen Hwy,43.068234,-89.47617,MMT,CMAD,0,,1,270.0,0,Regent,5500,Glen,591699.7625270805,734470.5491419967
525,2197,2197,University & Norman (NB),This stop (#2197) is northbound on the 5498 block of University Ave nearside Norman Way,43.082424,-89.475082,MMT,CMAD,0,,3,0.0,1,University,5498,Norman,591886.5891868249,736039.6724620638
526,2199,2199,N Segoe & Kelab (NB),This stop (#2199) is northbound on the 501 block of Segoe Rd (N) farside Kelab Dr,43.071365,-89.454878,MMT,CMAD,0,,1,0.0,1,N Segoe,501,Kelab,593450.865153177,734710.0699455212
527,2200,2200,University & N Midvale (WB),This stop (#2200) is westbound on the 4400 block of University Ave farside Midvale Blvd (N),43.07552,-89.451609,MMT,VSHO,0,,1,270.0,1,University,4400,N Midvale,593745.0753371145,735154.6247965975
528,2201,2201,Regent & S Whitney (EB),This stop (#2201) is eastbound on the 5199 block of Regent St farside Whitney Way (S),43.067897,-89.467949,MMT,CMAD,0,,1,90.0,1,Regent,5199,S Whitney,592365.1842078906,734391.4270632777
529,2202,2202,Tokay & Wedgewood (WB),This stop (#2202) is westbound on the 5000 block of Tokay Blvd farside Wedgewood Way,43.053815,-89.463916,MMT,CMAD,0,,1,270.0,1,Tokay,5000,Wedgewood,592595.285277521,732808.3249095057
530,2204,2204,Bluff & N Blackhawk (WB),This stop (#2204) is westbound on the 3498 block of Bluff St nearside Blackhawk Ave (N),43.069594,-89.446138,MMT,CMAD,0,,3,270.0,1,Bluff,3498,N Blackhawk,594148.5351450755,734469.3733303181
531,2205,2205,Old Middleton & Gettle (EB),This stop (#2205) is eastbound on the 5421 block of Old Middleton Rd nearside Gettle Ave,43.074143,-89.473804,MMT,CMAD,0,,3,90.0,1,Old Middleton,5421,Gettle,591932.9294686428,735114.247221977
532,2206,2206,Bluff & Palomino (WB),This stop (#2206) is westbound on the 3298 block of Bluff St nearside Palomino Ln,43.069577,-89.444076,MMT,CMAD,0,,3,270.0,1,Bluff,3298,Palomino,594315.9049571936,734457.0775692919
533,2212,2212,Odana & Frederick (WB),This stop (#2212) is westbound on the 3998 block of Odana Rd nearside Frederick Ln,43.051161,-89.444145,MMT,CMAD,0,,3,270.0,0,Odana,3998,Frederick,594183.3144404658,732413.8006595909
534,2219,2219,N Segoe & Regent (NB),This stop (#2219) is northbound on the 201 block of Segoe Rd (N) farside Regent St,43.069208,-89.453964,MMT,CMAD,0,,1,0.0,0,N Segoe,201,Regent,593510.1997295681,734466.0846463236
535,2220,2220,Old Middleton & N Whitney (WB),This stop (#2220) is westbound on the 5100 block of Old Middleton Rd farside Whitney Way (N),43.074128,-89.467928,MMT,CMAD,0,,1,270.0,1,Old Middleton,5100,N Whitney,592410.060298529,735082.7691959532
536,2222,2222,Tokay & Charles (WB),This stop (#2222) is westbound on the 4620 block of Tokay Blvd nearside Charles Ln,43.053764,-89.454673,MMT,CMAD,0,,3,270.0,1,Tokay,4620,Charles,593345.8935043518,732755.8605439881
537,2224,2224,Odana & Hilltop (WB),This stop (#2224) is westbound on the 4798 block of Odana Rd nearside Hilltop Dr,43.049994,-89.457941,MMT,CMAD,0,,3,270.0,1,Odana,4798,Hilltop,593054.3120555654,732354.0497783439
